activation_name,node_type,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,median_mem_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes
view_53,activation,632,634,859,859,16777216,0.052371008070185764,0.016384,16777216
t_19,activation,633,634,856,856,4194304,0.051438144056126456,0.004096,4194304
getitem_71,activation,638,-1,854,854,1048576,0.0,0.001024,1048576
add_15,activation,639,683,838,838,4194304,0.047522592047229396,0.004096,4194304
getitem_73,activation,642,-1,838,838,8192,0.0,8e-06,8192
getitem_74,activation,643,-1,839,848,8192,0.0,8e-06,8192
t_20,activation,645,648,832,832,3145728,0.04845747207291423,0.003072,3145728
_unsafe_view_10,activation,647,648,830,830,4194304,0.047802112068980926,0.004096,4194304
transpose_44,activation,664,672,798,798,4194304,0.04465241605229677,0.004096,4194304
mul_6,activation,665,667,802,802,4194304,0.04529443205520512,0.004096,4194304
transpose_45,activation,666,667,804,804,4194304,0.045504352057352676,0.004096,4194304
_softmax_5,activation,668,669,801,801,8388608,0.04507427205890418,0.008192,8388608
getitem_75,activation,670,672,796,796,8388608,0.044446592045947926,0.008192,8388608
getitem_76,activation,671,-1,800,800,2097152,0.0,0.002048,2097152
view_59,activation,675,677,789,789,4194304,0.04347177604399622,0.004096,4194304
t_21,activation,676,677,786,786,1048576,0.04313180805556477,0.001024,1048576
getitem_78,activation,682,-1,782,782,1048576,0.0,0.001024,1048576
add_17,activation,683,703,766,766,4194304,0.03937392002530395,0.004096,4194304
getitem_80,activation,686,-1,766,766,8192,0.0,8e-06,8192
getitem_81,activation,687,-1,767,776,8192,0.0,8e-06,8192
view_62,activation,688,690,760,760,4194304,0.03973519999720156,0.004096,4194304
t_22,activation,689,690,757,757,4194304,0.03866198398545385,0.004096,4194304
relu_5,activation,692,693,755,755,16777216,0.038281183991581196,0.016384,16777216
getitem_83,activation,695,-1,754,754,4194304,0.0,0.004096,4194304
view_64,activation,696,698,748,748,16777216,0.036154239980503905,0.016384,16777216
t_23,activation,697,698,745,745,4194304,0.03521727998927234,0.004096,4194304
getitem_85,activation,702,-1,743,743,1048576,0.0,0.001024,1048576
add_18,activation,703,704,728,728,4194304,0.03411865597963333,0.004096,4194304
getitem_87,activation,706,-1,728,728,8192,0.0,8e-06,8192
getitem_88,activation,707,-1,729,738,8192,0.0,8e-06,8192
view_66,activation,708,710,722,722,4194304,0.01166335991024971,0.005551616064272821,4194304
t_24,activation,709,710,719,719,61440000,0.0011489279940724375,0.06,61440000
