rank,node_name,op_type,node_type,gtype,median_run_time_s,median_peak_mem_bytes,median_active_mem_bytes,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,memory_size_bytes,inactive_time_s,recomp_time_s,recomp_memory_bytes,device
177,arg0_178,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,2359296,0.0,0.0,0,unknown
178,arg0_179,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
179,arg0_180,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
180,arg0_181,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
181,arg0_182,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,4096,0.0,0.0,0,unknown
182,arg0_183,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,4096,0.0,0.0,0,unknown
183,arg0_184,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
184,arg0_185,placeholder,parameter,forward,1.6383999958634378e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
185,arg0_186,placeholder,parameter,forward,2.0479999482631683e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
186,arg0_187,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,2359296,0.0,0.0,0,unknown
187,arg0_188,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
188,arg0_189,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1024,0.0,0.0,0,unknown
189,arg0_190,placeholder,parameter,forward,1.740800030529499e-05,751040512,751040512,-1,-1,-1,-1,1048576,0.0,0.0,0,unknown
