activation_name,creation_rank,last_fw_use_rank,first_bw_use_rank,last_bw_use_rank,avg_mem_size_bytes,inactive_time_s,avg_swap_time_s,recomp_time_s,recomp_memory_bytes,recompute_ratio
getitem_504,3381,-1,3887,3887,1024,0.0,0.0,0.0,1024,0.0
getitem_505,3382,-1,3887,3887,0,0.0,0.0,0.0,0,0.0
relu__122,3383,3384,3883,3886,3211264,0.10521600064076475,0.0,0.0006123520210385323,3211264,inf
convolution_126,3384,3386,3879,3879,12845056,0.10409984066523603,0.0,0.0008325120210647583,12845056,inf
getitem_507,3388,-1,3879,3879,4096,0.0,0.0,0.0,4096,0.0
getitem_508,3389,-1,3879,3879,4096,0.0,0.0,0.0,4096,0.0
getitem_509,3390,-1,3879,3879,0,0.0,0.0,0.0,0,0.0
relu__123,3392,3416,3874,3878,12845056,0.0980326406639069,0.0,0.0038225919976830483,12845056,inf
convolution_127,3393,3395,3870,3870,3211264,0.10082611265406007,0.0,0.0007270400151610374,3211264,inf
getitem_511,3397,-1,3870,3870,1024,0.0,0.0,0.0,1024,0.0
getitem_512,3398,-1,3870,3870,1024,0.0,0.0,0.0,1024,0.0
getitem_513,3399,-1,3870,3870,0,0.0,0.0,0.0,0,0.0
relu__124,3400,3401,3866,3869,3211264,0.09749299269914624,0.0,0.0012011520005762578,3211264,inf
convolution_128,3401,3403,3862,3862,3211264,0.09685708868503567,0.0,0.0013598719984292983,3211264,inf
getitem_515,3405,-1,3862,3862,1024,0.0,0.0,0.0,1024,0.0
getitem_516,3406,-1,3862,3862,1024,0.0,0.0,0.0,1024,0.0
getitem_517,3407,-1,3862,3862,0,0.0,0.0,0.0,0,0.0
relu__125,3408,3409,3858,3861,3211264,0.09506304068490863,0.0,0.0006225919984281063,3211264,inf
convolution_129,3409,3411,3854,3854,12845056,0.09394483265653253,0.0,0.0008417280018329621,12845056,inf
getitem_519,3413,-1,3854,3854,4096,0.0,0.0,0.0,4096,0.0
getitem_520,3414,-1,3854,3854,4096,0.0,0.0,0.0,4096,0.0
getitem_521,3415,-1,3854,3854,0,0.0,0.0,0.0,0,0.0
relu__126,3417,3441,3849,3853,12845056,0.08775065661966801,0.0,0.0040386560000479224,12845056,inf
convolution_130,3418,3420,3845,3845,3211264,0.09065779261291028,0.0,0.0007249919995665551,3211264,inf
getitem_523,3422,-1,3845,3845,1024,0.0,0.0,0.0,1024,0.0
getitem_524,3423,-1,3845,3845,1024,0.0,0.0,0.0,1024,0.0
getitem_525,3424,-1,3845,3845,0,0.0,0.0,0.0,0,0.0
relu__127,3425,3426,3841,3844,3211264,0.0872355845682323,0.0,0.0012093439921736717,3211264,inf
convolution_131,3426,3428,3837,3837,3211264,0.08661196855828167,0.0,0.0013486079946160318,3211264,inf
getitem_527,3430,-1,3837,3837,1024,0.0,0.0,0.0,1024,0.0
getitem_528,3431,-1,3837,3837,1024,0.0,0.0,0.0,1024,0.0
getitem_529,3432,-1,3837,3837,0,0.0,0.0,0.0,0,0.0
relu__128,3433,3434,3833,3836,3211264,0.08478720054030418,0.0,0.0006215679943561553,3211264,inf
convolution_132,3434,3436,3829,3829,12845056,0.08343654454872014,0.0,0.001070080004632473,12845056,inf
getitem_531,3438,-1,3829,3829,4096,0.0,0.0,0.0,4096,0.0
getitem_532,3439,-1,3829,3829,4096,0.0,0.0,0.0,4096,0.0
getitem_533,3440,-1,3829,3829,0,0.0,0.0,0.0,0,0.0
relu__129,3442,3466,3824,3828,12845056,0.07813324848189956,0.0,0.003219456072896719,12845056,inf
convolution_133,3443,3445,3820,3820,3211264,0.08035737656801943,0.0,0.0006389759927988054,3211264,inf
getitem_535,3447,-1,3820,3820,1024,0.0,0.0,0.0,1024,0.0
getitem_536,3448,-1,3820,3820,1024,0.0,0.0,0.0,1024,0.0
getitem_537,3449,-1,3820,3820,0,0.0,0.0,0.0,0,0.0
relu__130,3450,3451,3816,3819,3211264,0.07700992046482863,0.0,0.0011663360595703127,3211264,inf
convolution_134,3451,3453,3812,3812,3211264,0.07615180846489968,0.0,0.0012656640559434893,3211264,inf
getitem_539,3455,-1,3812,3812,1024,0.0,0.0,0.0,1024,0.0
getitem_540,3456,-1,3812,3812,1024,0.0,0.0,0.0,1024,0.0
getitem_541,3457,-1,3812,3812,0,0.0,0.0,0.0,0,0.0
relu__131,3458,3459,3808,3811,3211264,0.07448473641835156,0.0,0.0005642240233719349,3211264,inf
convolution_135,3459,3461,3804,3804,12845056,0.07341056044586006,0.0,0.0007475200220942496,12845056,inf
getitem_543,3463,-1,3804,3804,4096,0.0,0.0,0.0,4096,0.0
getitem_544,3464,-1,3804,3804,4096,0.0,0.0,0.0,4096,0.0
getitem_545,3465,-1,3804,3804,0,0.0,0.0,0.0,0,0.0
relu__132,3467,3491,3799,3803,12845056,0.06811238443106414,0.0,0.0032225279696285734,12845056,inf
convolution_136,3468,3470,3795,3795,3211264,0.07043481640517717,0.0,0.0006266879960894585,3211264,inf
getitem_547,3472,-1,3795,3795,1024,0.0,0.0,0.0,1024,0.0
getitem_548,3473,-1,3795,3795,1024,0.0,0.0,0.0,1024,0.0
getitem_549,3474,-1,3795,3795,0,0.0,0.0,0.0,0,0.0
relu__133,3475,3476,3791,3794,3211264,0.06690918437018996,0.0,0.001181695982813835,3211264,inf
convolution_137,3476,3478,3787,3787,3211264,0.06643404837884014,0.0,0.0012810239866375922,3211264,inf
getitem_551,3480,-1,3787,3787,1024,0.0,0.0,0.0,1024,0.0
getitem_552,3481,-1,3787,3787,1024,0.0,0.0,0.0,1024,0.0
getitem_553,3482,-1,3787,3787,0,0.0,0.0,0.0,0,0.0
relu__134,3483,3484,3783,3786,3211264,0.0647331843990833,0.0,0.0005611519999802113,3211264,inf
convolution_138,3484,3486,3779,3779,12845056,0.0637757444158197,0.0,0.0007444479987025261,12845056,inf
getitem_555,3488,-1,3779,3779,4096,0.0,0.0,0.0,4096,0.0
getitem_556,3489,-1,3779,3779,4096,0.0,0.0,0.0,4096,0.0
getitem_557,3490,-1,3779,3779,0,0.0,0.0,0.0,0,0.0
relu__135,3492,3516,3774,3778,12845056,0.057593856398016244,0.0,0.004084735978394746,12845056,inf
convolution_139,3493,3495,3770,3770,3211264,0.06047334437444811,0.0,0.0008130560107529164,3211264,inf
getitem_559,3497,-1,3770,3770,1024,0.0,0.0,0.0,1024,0.0
getitem_560,3498,-1,3770,3770,1024,0.0,0.0,0.0,1024,0.0
getitem_561,3499,-1,3770,3770,0,0.0,0.0,0.0,0,0.0
relu__136,3500,3501,3766,3769,3211264,0.05675929644703869,0.0,0.0013619200140237808,3211264,inf
convolution_140,3501,3503,3762,3762,3211264,0.0562196484487504,0.0,0.0013926400169730186,3211264,inf
getitem_563,3505,-1,3762,3762,1024,0.0,0.0,0.0,1024,0.0
getitem_564,3506,-1,3762,3762,1024,0.0,0.0,0.0,1024,0.0
getitem_565,3507,-1,3762,3762,0,0.0,0.0,0.0,0,0.0
relu__137,3508,3509,3758,3761,3211264,0.0543836164865643,0.0,0.0006123519726097584,3211264,inf
convolution_141,3509,3511,3754,3754,12845056,0.05322649648971858,0.0,0.0008417279645800591,12845056,inf
getitem_567,3513,-1,3754,3754,4096,0.0,0.0,0.0,4096,0.0
getitem_568,3514,-1,3754,3754,4096,0.0,0.0,0.0,4096,0.0
getitem_569,3515,-1,3754,3754,0,0.0,0.0,0.0,0,0.0
relu__138,3517,3541,3749,3753,12845056,0.04688281643204393,0.0,0.003915776018053293,12845056,inf
convolution_142,3518,3520,3745,3745,3211264,0.04979404845274986,0.0,0.0007055360004305839,3211264,inf
getitem_571,3522,-1,3745,3745,1024,0.0,0.0,0.0,1024,0.0
getitem_572,3523,-1,3745,3745,1024,0.0,0.0,0.0,1024,0.0
getitem_573,3524,-1,3745,3745,0,0.0,0.0,0.0,0,0.0
relu__139,3525,3526,3741,3744,3211264,0.04612608055956664,0.0,0.0012011519856750966,3211264,inf
convolution_143,3526,3528,3737,3737,3211264,0.04556185656413438,0.0,0.0013578239902853966,3211264,inf
getitem_575,3530,-1,3737,3737,1024,0.0,0.0,0.0,1024,0.0
getitem_576,3531,-1,3737,3737,1024,0.0,0.0,0.0,1024,0.0
getitem_577,3532,-1,3737,3737,0,0.0,0.0,0.0,0,0.0
relu__140,3533,3534,3733,3736,3211264,0.043655168546363726,0.0,0.0006502400264143944,3211264,inf
convolution_144,3534,3536,3729,3729,12845056,0.04282982453890146,0.0,0.000845824033021927,12845056,inf
getitem_579,3538,-1,3729,3729,4096,0.0,0.0,0.0,4096,0.0
getitem_580,3539,-1,3729,3729,4096,0.0,0.0,0.0,4096,0.0
getitem_581,3540,-1,3729,3729,0,0.0,0.0,0.0,0,0.0
relu__141,3542,3566,3701,3728,12845056,0.02342912018857897,0.0,0.006832128118723631,12845056,inf
convolution_145,3543,3545,3720,3720,6422528,0.03769548853859307,0.0,0.0011315199881792067,6422528,inf
getitem_583,3547,-1,3720,3720,2048,0.0,0.0,0.0,2048,0.0
getitem_584,3548,-1,3720,3720,2048,0.0,0.0,0.0,2048,0.0
getitem_585,3549,-1,3720,3720,0,0.0,0.0,0.0,0,0.0
relu__142,3550,3551,3716,3719,6422528,0.033219584383070475,0.0,0.001653760053217411,6422528,inf
convolution_146,3551,3553,3712,3712,1605632,0.032676864376291644,0.0,0.0018135040551424024,1605632,inf
getitem_587,3555,-1,3712,3712,2048,0.0,0.0,0.0,2048,0.0
getitem_588,3556,-1,3712,3712,2048,0.0,0.0,0.0,2048,0.0
getitem_589,3557,-1,3712,3712,0,0.0,0.0,0.0,0,0.0
relu__143,3558,3559,3708,3711,1605632,0.030416896367445604,0.0,0.0007045120000839233,1605632,inf
convolution_147,3559,3561,3704,3704,6422528,0.02942771234549583,0.0,0.0009215999990701675,6422528,inf
getitem_591,3563,-1,3704,3704,8192,0.0,0.0,0.0,8192,0.0
getitem_592,3564,-1,3704,3704,8192,0.0,0.0,0.0,8192,0.0
getitem_593,3565,-1,3704,3704,0,0.0,0.0,0.0,0,0.0
convolution_148,3566,3568,3697,3697,6422528,0.022659072192385797,0.0,0.002477056063711643,6422528,inf
getitem_595,3570,-1,3697,3697,8192,0.0,0.0,0.0,8192,0.0
getitem_596,3571,-1,3697,3697,8192,0.0,0.0,0.0,8192,0.0
getitem_597,3572,-1,3697,3697,0,0.0,0.0,0.0,0,0.0
relu__144,3574,3598,3692,3696,6422528,0.016595968147739774,0.0,0.004239360075443983,6422528,inf
convolution_149,3575,3577,3688,3688,1605632,0.019729408191516997,0.0,0.0008284160345792772,1605632,inf
getitem_599,3579,-1,3688,3688,2048,0.0,0.0,0.0,2048,0.0
getitem_600,3580,-1,3688,3688,2048,0.0,0.0,0.0,2048,0.0
getitem_601,3581,-1,3688,3688,0,0.0,0.0,0.0,0,0.0
relu__145,3582,3583,3684,3687,1605632,0.015626240056008104,0.0,0.0015585280507802964,1605632,inf
convolution_150,3583,3585,3680,3680,1605632,0.015182848053053024,0.0,0.0016885760575532914,1605632,inf
getitem_603,3587,-1,3680,3680,2048,0.0,0.0,0.0,2048,0.0
getitem_604,3588,-1,3680,3680,2048,0.0,0.0,0.0,2048,0.0
getitem_605,3589,-1,3680,3680,0,0.0,0.0,0.0,0,0.0
relu__146,3590,3591,3676,3679,1605632,0.013103104105219246,0.0,0.0006789119914174081,1605632,inf
convolution_151,3591,3593,3672,3672,6422528,0.012268544122576714,0.0,0.000885759986937046,6422528,inf
getitem_607,3595,-1,3672,3672,8192,0.0,0.0,0.0,8192,0.0
getitem_608,3596,-1,3672,3672,8192,0.0,0.0,0.0,8192,0.0
getitem_609,3597,-1,3672,3672,0,0.0,0.0,0.0,0,0.0
relu__147,3599,3623,3667,3671,6422528,0.006889472059905529,0.0,0.0034662400633096693,6422528,inf
convolution_152,3600,3602,3663,3663,1605632,0.009239552102982999,0.0,0.0007526400163769722,1605632,inf
getitem_611,3604,-1,3663,3663,2048,0.0,0.0,0.0,2048,0.0
getitem_612,3605,-1,3663,3663,2048,0.0,0.0,0.0,2048,0.0
getitem_613,3606,-1,3663,3663,0,0.0,0.0,0.0,0,0.0
relu__148,3607,3608,3659,3662,1605632,0.005324799947440623,0.0,0.0013455360531806945,1605632,inf
convolution_153,3608,3610,3655,3655,1605632,0.004918271943926811,0.0,0.0014684160575270653,1605632,inf
getitem_615,3612,-1,3655,3655,2048,0.0,0.0,0.0,2048,0.0
getitem_616,3613,-1,3655,3655,2048,0.0,0.0,0.0,2048,0.0
getitem_617,3614,-1,3655,3655,0,0.0,0.0,0.0,0,0.0
relu__149,3615,3616,3651,3654,1605632,0.0029153279736638072,0.0,0.000601087987422943,1605632,inf
convolution_154,3616,3618,3647,3647,6422528,0.0023183359727263447,0.0,0.0008017919957637787,6422528,inf
getitem_619,3620,-1,3647,3647,8192,0.0,0.0,0.0,8192,0.0
getitem_620,3621,-1,3647,3647,8192,0.0,0.0,0.0,8192,0.0
getitem_621,3622,-1,3647,3647,0,0.0,0.0,0.0,0,0.0
relu__150,3624,3625,3646,3646,6422528,0.0019230719767510892,0.0,0.0001669119969010353,6422528,inf
view,3626,3628,3638,3638,131072,0.0006676479987800122,0.0,0.00046489599347114563,131072,inf
t,3627,3628,3635,3635,8192000,0.0003768320046365261,0.0,0.0003788799941539764,8192000,inf
